"lat","lon","nl_mean","nl_min","nl_max","nl_median","nl_sd","cluster","wealthscore","n"
7.8157,125.91031,0.550221314266258,0,13,0,1.87962348722506,651,-131103.7,20
7.8283,123.82637,0.622380952380952,0,21,0,2.03313210264729,631,-80200.6875,16
7.83537,124.941,0.537935748462064,0,21,0,1.84886936787606,618,3213.28571428571,7
7.88676,125.08221,0.52370820668693,0,20,0,1.94502200474166,622,-21028.3461538462,26
7.88886,126.15093,0.353896103896104,0,20,0,1.92982516341293,688,-16839.25,12
7.89743,123.40126,0.465542521994135,0,10,0,1.42541767462948,606,-155932.636363636,11
7.90215,123.32071,0.366477272727273,0,10,0,1.28422627229156,590,-149459.2,15
7.91809,124.18731,0.621753246753247,0,6,0,1.58952402860408,734,-26979.0555555556,18
7.92404,123.48811,0.266233766233766,0,6,0,1.06074469584481,592,-49523.375,16
7.92839,123.5753,0.311724137931034,0,6,0,1.1430169327384,593,-9459.71428571429,7
7.94955,124.09836,0.918744971842317,0,12,0,2.0918508478211,733,-81002.2941176471,17
7.95559,123.57235,0.258147512864494,0,6,0,1.0552536048249,585,18315,24
7.96166,123.07921,0.048,0,4,0,0.435758976827656,608,-84595.04,25
7.96711,126.04603,0.0643939393939394,0,4,0,0.50365602882876,779,-84084.4444444444,18
7.97101,123.32254,0.128260869565217,0,6,0,0.774220951690304,588,-67193.75,12
7.99929,124.23648,1.77641277641278,0,18,0,3.39475522059512,738,-58474.6111111111,18
8.00332,124.64683,0.348611111111111,0,8,0,1.38414357021372,621,-122518.8,10
8.01528,123.78489,0.575305291723202,0,9,0,1.7265787342083,626,-67658.5454545455,22
8.0762,124.21308,0.723562152133581,0,11,0,1.91443875935566,625,-2423.71428571429,21
8.09921,124.82201,0,0,0,0,0,620,-138728,27
8.10813,124.28222,0.682875264270613,0,6,0,1.634137471164,628,-83806.8666666667,15
8.10967,122.66637,0.553911205073996,0,7,0,1.52859416987196,577,-26482.625,16
8.11564,124.06695,0.634146341463415,0,6,0,1.64427231209261,624,-23724.5789473684,19
8.12017,122.6439,0.6,0,7,0,1.59184965686881,578,-48214.4666666667,15
8.14017,123.81466,1.85406698564593,0,19,0,3.58657839326589,633,20256.6842105263,19
8.14843,123.32226,0.434889434889435,0,7,0,1.32056915072022,586,-49723.4285714286,14
8.17814,124.2569,4.06417112299465,0,30,0,6.39043770670202,629,120218.111111111,9
8.18922,125.01753,1.48209366391185,0,18,0,3.50793638823597,617,-32223.3157894737,19
8.18991,124.79183,0,0,0,0,0,613,-83887.0666666667,15
8.19137,126.34753,1.26136363636364,0,10,0,2.38940833874669,789,34314.7647058823,17
8.19996,124.2492,6.20527859237537,0,39,0,8.92281123244267,627,130520.076923077,13
8.20093,122.95306,0.451704545454545,0,7,0,1.42342928605566,582,-86956.2666666667,15
8.21459,123.5055,0,0,0,0,0,589,-123776.8125,16
8.21495,123.42385,0.0351906158357771,0,4,0,0.374078132016368,580,-129382.615384615,13
8.22929,126.30793,1.06551724137931,0,10,0,2.16751350248129,790,-7267.33333333333,15
8.25088,126.32193,0.707792207792208,0,6,0,1.61194775529552,788,-107603.066666667,15
8.28201,122.99752,0.48951048951049,0,8,0,1.54177902650031,583,-108958.384615385,13
8.2923,123.84582,0.167832167832168,0,4,0,0.803378951774679,636,-67240.05,20
8.30214,124.74419,0.469090909090909,0,6,0,1.38090110314565,616,50600.3571428571,14
8.31424,123.78958,0.333333333333333,0,4,0,1.10764139278303,632,-21660.7826086957,23
8.35358,124.30484,2.1,0,13,0,3.48761671053955,630,-93113,3
8.37332,124.34658,1.1404958677686,0,13,0,2.44374308204038,649,-25114.8823529412,17
8.40606,123.85834,0.411255411255411,0,5,0,1.27846840421202,635,-52754.8928571429,28
8.43244,123.19006,0,0,0,0,0,579,-146006.714285714,14
8.4357,124.62454,16.7033492822966,0,61,9,16.3065005406501,639,105418.785714286,14
8.44022,124.68528,19.066985645933,0,61,11,18.1853520673176,642,68.2222222222222,9
8.45187,124.648,23.622009569378,0,61,19,17.9412956659486,644,15594.5,4
8.45645,124.48133,0.736842105263158,0,6,0,1.66486069495416,646,-14444.25,24
8.45715,124.30514,0.406698564593301,0,5,0,1.22166071947474,648,-67946.65,20
8.47213,124.66098,30.459595959596,5,61,27,16.9500874872601,640,39418.5,4
8.47271,125.67709,0,0,0,0,0,777,-122486.818181818,22
8.47361,124.6736,29.2153110047847,0,61,26,17.3808182019477,643,52380,12
8.47951,125.74135,0,0,0,0,0,778,-88234.1764705882,17
8.48565,124.76268,10.0656565656566,0,35,7,8.12970565480316,638,58855.7777777778,18
8.48939,124.5821,20.6262626262626,0,61,11,19.9545604922356,641,104030.736842105,19
8.51068,126.32495,0,0,0,0,0,793,-96747,13
8.53181,117.33417,0.25668449197861,0,8,0,1.20411289879221,402,-168031.388888889,18
8.53832,125.99933,1.89411764705882,0,9,0,2.58133275705503,776,-25221.5238095238,21
8.57345,123.34973,6.48128342245989,0,27,5,6.48765763352055,576,17236.71875,32
8.57635,117.47874,2.56818181818182,0,18,0,4.34851818319878,392,-142439.235294118,17
8.58082,123.72036,0,0,0,0,0,634,13808.0952380952,21
8.59184,123.35838,6.79144385026738,0,27,6,6.39172276832303,575,15214.2307692308,13
8.63098,124.71838,3.89090909090909,0,19,0,4.62893627065471,647,51728.6666666667,15
8.66047,125.66958,0.218181818181818,0,4,0,0.91112853683935,774,-96039.3125,16
8.67309,125.91411,0.096969696969697,0,4,0,0.61707653026029,775,-86903.1666666667,18
8.67663,124.94976,0,0,0,0,0,645,-68213,14
8.71482,125.76969,1.61688311688312,0,8,0,2.46862151459625,772,19758,6
8.74467,124.84516,0.396103896103896,0,5,0,1.26500836324101,637,-8624.29411764706,17
8.75004,125.74554,1.2012987012987,0,8,0,2.30481130791576,773,-39911.6,20
8.85753,117.8288,0,0,0,0,0,393,-159657.814814815,27
8.86841,124.79178,0.027972027972028,0,4,0,0.334496804002836,650,-239.352941176471,17
8.91864,126.25434,0,0,0,0,0,787,-93702.5294117647,17
8.92787,125.52665,10.9090909090909,0,34,8,9.48880782692986,763,13145.8888888889,18
8.94491,125.49335,9.6969696969697,0,34,6,9.34654232016237,765,40899.6666666667,9
8.99035,125.51124,8.1969696969697,0,33,5,8.48387729480296,764,55360.0625,16
9.03209,125.23538,0.0909090909090909,0,4,0,0.598401757541014,770,-22498.9411764706,17
9.03639,125.64901,0.264462809917355,0,4,0,0.998069762435826,767,-43951.875,16
9.04753,125.64137,0.190082644628099,0,4,0,0.839782209730365,766,-40022.4736842105,19
9.04833,126.18451,3.82644628099174,0,16,4,4.27527325822653,794,13884.962962963,27
9.0668,125.55152,2.14876033057851,0,7,3,2.18579183602035,769,37652.5882352941,17
9.06945,118.12936,0,0,0,0,0,394,-160505.772727273,22
9.12509,123.02524,0.264462809917355,0,4,0,0.998069762435826,535,-144001,23
9.12683,123.64614,0.363636363636364,0,4,0,1.15429980939325,539,-91628.7272727273,11
9.15432,125.65044,0,0,0,0,0,768,-102890.8,20
9.18252,123.08737,0,0,0,0,0,538,-119970.666666667,12
9.24489,124.71866,0.826446280991736,0,4,0,1.62623125636348,623,714.625,16
9.2907,118.44152,1.03305785123967,0,5,0,1.7269138383135,395,9625.75,16
9.31026,123.22884,4.9,0,11,5,3.10947058829144,532,18415.1904761905,21
9.31486,125.65867,0,0,0,0,0,771,-38031.4814814815,27
9.33524,125.92401,0.471074380165289,0,5,0,1.31703189132034,792,-53728.4117647059,17
9.35201,123.10246,0.0330578512396694,0,4,0,0.363636363636364,536,-55998,17
9.37462,125.93173,0.545454545454545,0,5,0,1.42009389360939,791,-30068.8666666667,15
9.48377,125.45861,0,0,0,0,0,782,-10148.5,12
9.52193,123.1113,4.42148760330578,0,12,5,3.00486290900739,537,27838.619047619,21
9.53661,123.06619,1.67272727272727,0,7,0,2.27111535832265,530,-9132.41935483871,31
9.58831,125.53576,0.563636363636364,0,4,0,1.33771867098514,781,-9580.22222222222,18
9.61162,123.76877,2.89090909090909,0,6,4,2.23953408713499,495,26393.4782608696,23
9.62933,123.99944,4.97272727272727,0,18,4,4.47512818925431,498,24971.7368421053,19
9.66832,123.85025,10.3305785123967,0,32,8,7.86382903950324,500,50712.7777777778,9
9.6756,124.38346,1.8595041322314,0,5,0,2.17296182327243,496,-32775.2,20
9.67742,125.499,0.520661157024793,0,4,0,1.3044741824053,783,-15704.6923076923,13
9.69803,125.66566,0,0,0,0,0,785,-84453.8,20
9.71319,118.72619,4.74545454545455,0,28,0,7.04824314583919,396,14526.75,16
9.75969,118.73983,9.76859504132231,0,28,8,6.68176664585362,397,-14383.7407407407,27
9.7639,122.98808,0,0,0,0,0,534,-116183.5,20
9.76669,125.48345,7.32231404958678,0,23,5,5.39168321898499,784,104561.571428571,7
9.76919,122.56296,0,0,0,0,0,491,-170667.142857143,7
9.77422,122.80033,1.8595041322314,0,6,0,2.58619986699909,531,-142162.571428571,14
9.79977,122.79668,2.22727272727273,0,6,0,2.6373445733037,484,-70489.0833333333,12
9.8975,123.60884,2.54545454545455,0,7,4,2.39708358541695,503,15093.1904761905,21
9.91639,122.94893,0,0,0,0,0,481,-108887.25,12
9.92067,124.03716,1.28333333333333,0,5,0,1.89729277865995,494,3237.61904761905,21
9.92549,125.63123,0,0,0,0,0,780,703.894736842105,19
9.9261,123.44051,1.04195804195804,0,6,0,1.89095000296678,502,-57259.1111111111,18
9.93606,124.51946,0.303030303030303,0,4,0,1.06247150973491,499,-89413.4,20
9.94322,125.28618,0,0,0,0,0,572,-34946.9,20
